author,content,country,date_time,id,language,latitude,longitude,number_of_likes,number_of_shares
katyperry,great tweet 🏆 https://t.co/Z6QeywsBpt,,21/11/2016 19:41,8.00786E+17,en,,,7906,2244
katyperry,". @realDonaldTrump how bout you start with an apology for your divisive, racist, xenophobic rhetoric?
#thanksgivingdayclapback",,19/11/2016 19:08,8.00053E+17,en,,,28217,11447
katyperry,Let it be known!  https://t.co/AXmAjmNMgc,,19/11/2016 06:28,7.99862E+17,en,,,9069,2471
katyperry,Back to work because: ALL OF THE ABOVE 💪🏼 https://t.co/dUvh7jN8Oi,,17/11/2016 07:40,7.99155E+17,en,,,8324,2485
katyperry,Operate in the light.,,16/11/2016 23:05,7.99026E+17,en,,,13320,5118
katyperry,At midnight we MANIFEST ✨🌚✨,,14/11/2016 07:44,7.98069E+17,en,,,15555,4497
katyperry,YES LA KEEP LEADING THE WAY ❤️ https://t.co/4LcjvCDJ4U,,13/11/2016 05:02,7.97666E+17,en,,,22532,7136
katyperry,"It's time to turn words into action❗️There are so many steps to take, but my first vow is to… https://t.co/1DwETGXbed",,12/11/2016 01:19,7.97247E+17,en,,,12717,3462
katyperry,"Thank you to the men and women protecting Freedom, Liberty, and Equality for all. 🙏🏼🇺🇸 https://t.co/0LcB7VYDrx",,11/11/2016 19:55,7.97166E+17,en,,,18210,4997
katyperry,"From Pastor John Pavlovitz ""This is not about losing an election"" https://t.co/vVxyZvkyYI",,11/11/2016 04:51,7.96938E+17,en,,,8180,2402
katyperry,Lets also work on the hearts and minds of this country and that is how real change will begin.,,11/11/2016 04:02,7.96926E+17,en,,,19186,5747
katyperry,"Remember to take care of your mental health. Talk with counselors/therapists/ur tribe. Lean on your friends, don't stop communicating.",,11/11/2016 04:00,7.96925E+17,en,,,26395,9851
katyperry,We need more courageous men like this to speak up and say that there is GREAT examples of men out there: https://t.co/daRuHfysSm,,10/11/2016 08:30,7.96631E+17,en,,,16456,6295
katyperry,🙏🏼🇺🇸PEACEFULLY PROTEST🇺🇸🙏🏼,,10/11/2016 06:33,7.96602E+17,en,,,37850,12448
katyperry,Fight for what is RIGHT.,,09/11/2016 16:55,7.96396E+17,en,,,49083,24773
katyperry,Do not sit still. Do not weep. MOVE. We are not a nation that will let HATE lead us.,,09/11/2016 08:15,7.96265E+17,en,,,85100,45074
katyperry,POWER TO THE PEOPLE,,09/11/2016 08:10,7.96264E+17,en,,,31136,13120
katyperry,RISE UP,,09/11/2016 08:03,7.96262E+17,en,,,30837,14186
katyperry,THE REVOLUTION IS COMING.,,09/11/2016 05:46,7.96227E+17,en,,,55651,36070
katyperry,Gonna cry my false eye lashes off tonight. ❤️🙏🏼🇺🇸,,09/11/2016 00:33,7.96149E+17,en,,,40479,14352
katyperry,Throw back to Oct 25th when I gave myself the best bday prezzy ever by voting for my girl… https://t.co/i68TG6Ixi1,,08/11/2016 21:47,7.96107E+17,en,,,9695,2329
katyperry,HOPE YOU ARE ROARING YOUR WAY TO THE POLLS STILL! 👊🏼🦁🐯❤️🇺🇸: https://t.co/tNQit6ZIA6,,08/11/2016 20:04,7.96081E+17,en,,,11822,3381
katyperry,"✔️ote #Yeson64! Let's rewrite our narrative California❗️

https://t.co/myS49evfEf by @dreamhampton",,08/11/2016 18:24,7.96056E+17,en,,,5865,1710
katyperry,🔮 https://t.co/aFzxsIRfhn,,08/11/2016 06:29,7.95876E+17,und,,,9348,2395
katyperry,"Want niche? Inside jokes? Mega Meta? Think ur the only 1 thinking the demented way ur thinking? Go see ""Oh Hello"" on Broadway &amp; find ur ppl.",,07/11/2016 02:06,7.95447E+17,en,,,13539,2935
katyperry,HILL-ADELPHIA FTW! In less than 3 days be apart of HISTORY and make #HERstory 🇺🇸 #november8th… https://t.co/pNV46unbxj,,06/11/2016 05:56,7.95143E+17,en,,,9067,2363
katyperry,omg idk this is totes my vocab https://t.co/WEYhIPxB4Q,,05/11/2016 00:09,7.94693E+17,en,,,9741,2601
katyperry,Done with my 🎄Christmas🎄shopping ✔️ https://t.co/wW8n4SirXx,,04/11/2016 04:16,7.94393E+17,en,,,9944,2360
katyperry,🎣🐟🐠🐋,,03/11/2016 23:55,7.94327E+17,und,,,10197,4432
katyperry,AYE! 📲 Text ROAR to 47246 to score free 🎟 to see me &amp; @HillaryClinton this Saturday in PHILLY! (I'll be the one singing 🎤) #LoveTrumpsHate❤️,,01/11/2016 22:25,7.9358E+17,en,,,11256,2982
katyperry,Welp. The airline lost my luggage so I guess I'll just wear my tracksuit for Halloween 💁🏻 Now THAT'S scary. 🎃,,31/10/2016 20:47,7.93193E+17,en,,,17972,4088
katyperry,"🎃MY FAM &gt; YOUR FAM🎃

I have roots from both Santa Barbara and Arkansas (think Appalachian… https://t.co/lOfgWsoS09",,31/10/2016 18:42,7.93161E+17,en,,,8049,2351
katyperry,@PrismsPerry like I work on myself so I can be better for me and you ❤️,,31/10/2016 18:01,7.93151E+17,en,,,3428,1291
katyperry,@perrysmic not really but sometimes I don't know my own strength 😔,,31/10/2016 18:00,7.93151E+17,en,,,2500,740
katyperry,@focusonreid great get your Pantone book out,,31/10/2016 17:59,7.9315E+17,en,,,2240,619
katyperry,"My fav combo of ppl all in one pic, I only roll with world changers❗️ https://t.co/oH37gAsO7c",,31/10/2016 16:24,7.93127E+17,en,,,6478,1684
katyperry,Halloween 2k16 🇺🇸💯🙏🏼 https://t.co/vCweRxoeun,,30/10/2016 15:45,7.92754E+17,en,,,30840,9619
katyperry,"Thanks @COVERGIRL for keeping everyone clean-cut and QT at Hudson High, Home of the Poodles. 💋,… https://t.co/Txo3zIPtBl",,30/10/2016 06:51,7.9262E+17,en,,,8386,1932
katyperry,"❤️BILL &amp; HILL 4EVA❤️ 
Hair, makeup &amp; prosthetics by: @TonyatAlterian makeup_man… https://t.co/kI4nL7EcMv",,30/10/2016 01:30,7.92539E+17,en,,,7635,1940
katyperry,Having a little pre party before I take office #IMWITHME Cheers to… https://t.co/7SzIzrmwv0,,29/10/2016 06:54,7.92258E+17,en,,,8940,2163
katyperry,HBD BOSS❗️🎂🎁🇺🇸 https://t.co/0M4BKpNt82,,26/10/2016 21:23,7.9139E+17,in,,,11425,2800
katyperry,just went in the pit @kanyewest for my bday. 32 is lookin ⬆️,,26/10/2016 05:44,7.91153E+17,en,,,17671,4654
katyperry,GAVE MYSELF THE BEST BIRTHDAY PRESENT EVER BY VOTING TODAY❗️Wish hillaryclinton a Happy Birthday… https://t.co/F53ik6Tkg9,,26/10/2016 02:07,7.91099E+17,en,,,12150,3003
katyperry,Help me celebrate my birthday with the purchase of a lifesaving @UNICEF Inspired Gift! https://t.co/R2rSxS1rm7 🎂 #childrenfirst ❤️,,25/10/2016 19:35,7.91E+17,en,,,30015,9456
katyperry,@wtfkates yeah but 32 is 23 backwards so 🍷,,25/10/2016 08:48,7.90837E+17,en,,,6039,2114
katyperry,@sella_sandra also this is real and not an edit I can tell by the icing I'm so proud of u,,25/10/2016 08:43,7.90836E+17,en,,,3809,1041
katyperry,@greg_wells go to bed dad,,25/10/2016 08:42,7.90836E+17,en,,,3281,838
katyperry,@KatyCute_  nugget❗️,,25/10/2016 08:40,7.90835E+17,en,,,3209,839
katyperry,@caitsperry combo,,25/10/2016 08:39,7.90835E+17,es,,,2821,728
katyperry,@katyperryforum I'm Kanye,,25/10/2016 08:27,7.90832E+17,ht,,,3776,1373
katyperry,Aw. You made me cry. Love you fam. ❤️ https://t.co/UBITydazRs,,25/10/2016 08:27,7.90832E+17,en,,,15950,5690
katyperry,@cynthialovely you're clever,,25/10/2016 08:21,7.90831E+17,en,,,2509,669
katyperry,Dope s/o 🙌🏼 https://t.co/d4sYO5oxQr,,25/10/2016 07:04,7.90811E+17,en,,,13002,4276
katyperry,level 32.,,25/10/2016 07:00,7.9081E+17,pt,,,20776,10145
katyperry,When you go dorm to dorm for @HillaryClinton @unlv: https://t.co/QhpekuVTur,,24/10/2016 00:56,7.90356E+17,en,,,9496,2364
katyperry,tap it if you're nasty @ UNLV Campus https://t.co/vDHH4kAVLO,,23/10/2016 07:13,7.90089E+17,en,,,7613,1836
katyperry,@radiantjareau so qt,,23/10/2016 06:54,7.90084E+17,en,,,2348,548
katyperry,@sella_sandra my birthdays soon💅🏼,,23/10/2016 06:43,7.90081E+17,en,,,2429,697
katyperry,@KpCatt @HillaryClinton next level,,23/10/2016 06:43,7.90081E+17,en,,,2058,510
katyperry,@perrysoldier Welcs ho,,23/10/2016 06:37,7.9008E+17,en,,,1972,488
katyperry,@lillysgomez @lucycowell14 not for long👋🏼,,23/10/2016 06:31,7.90078E+17,en,,,1866,468
katyperry,"@perrysoldier make fun of me now, thank me later 💅🏼",,23/10/2016 06:29,7.90078E+17,en,,,1953,526
katyperry,@katycatSWEDEN album artwork,,23/10/2016 06:27,7.90077E+17,en,,,2012,591
katyperry,@perryicecream always in October,,23/10/2016 06:26,7.90077E+17,en,,,1886,519
katyperry,@johnlordperry tears of my doubters,,23/10/2016 06:24,7.90077E+17,en,,,2167,747
katyperry,@xamyrosex knock knock,,23/10/2016 02:15,7.90014E+17,en,,,1883,551
katyperry,Link up link up link up: https://t.co/5pUZVKW9qZ @tyleroakley,,23/10/2016 01:26,7.90001E+17,en,,,6435,1533
katyperry,clique/tribe/fam https://t.co/7BNHSC5cLx,,23/10/2016 01:23,7.90001E+17,en,,,4973,1235
katyperry,Just like a casual FYI 💁🏻 https://t.co/wJti7E2bWH,,23/10/2016 01:20,7.9E+17,en,,,5482,1337
katyperry,@katycatwendy I had to get relatable bb  💁🏻,,23/10/2016 01:19,7.9E+17,en,,,1721,530
katyperry,Ain't no messing with my nasty woman click ❗️ https://t.co/zcJFP06EYy,,23/10/2016 01:14,7.89998E+17,en,,,7261,1700
katyperry,RT if ur nasty  https://t.co/fMtOHV5crN,,23/10/2016 01:05,7.89996E+17,en,,,12299,6122
katyperry,I'm bringing the glitter...and the knowledge❗👊🏻 https://t.co/t1wnM9v4MN https://t.co/le95tNIEhi,,22/10/2016 20:35,7.89928E+17,en,,,6665,1850
katyperry,I love when everything starts to align for transformation time...✨,,21/10/2016 22:52,7.896E+17,en,,,15347,5747
katyperry,"Well, guess this means it's time to get out of my tracksuit...👗 https://t.co/Rl9cSQWlLv",,21/10/2016 21:08,7.89574E+17,en,,,7732,2299
katyperry,@beatsbydre bravo on this timing 🙌🏼,,21/10/2016 05:02,7.89331E+17,en,,,2049,640
katyperry,HAPPY BIRTHDAY PEPPERONI (also this is legit how I speak to nugget) https://t.co/wCCkHWQKPm,,21/10/2016 00:06,7.89257E+17,en,,,6926,1770
katyperry,MAKE LYRICS GREAT AGAIN❗️cc Max Martin &amp; Shellback,,20/10/2016 05:30,7.88976E+17,en,,,10711,3771
katyperry,Ok back to the studio for me. 2017 is gonna tight af. 🔥,,20/10/2016 02:49,7.88935E+17,en,,,18288,7599
katyperry,Where's the after party🍷 @chelseahandler @sallykohn @SarahKSilverman @BetteMidler @shannonwoodward @getglucky,,20/10/2016 02:44,7.88934E+17,en,,,5372,1144
katyperry,@shannonwoodward he didn't go down to the people,,20/10/2016 02:41,7.88933E+17,en,,,1734,526
katyperry,Someone count how many times he is clenching his jaw as she speaks. Crazy. #debates,,20/10/2016 02:35,7.88932E+17,en,,,6801,1518
katyperry,RT if you're already preparing a seat at the table for @HillaryClinton 🙌🏼,,20/10/2016 02:30,7.8893E+17,en,,,12567,4357
katyperry,@HillaryClinton Scorpio season is coming ✨ https://t.co/ME2n0IQnoB,,20/10/2016 02:26,7.88929E+17,en,,,1884,626
katyperry,@shannonwoodward im sleep watching,,20/10/2016 02:21,7.88928E+17,en,,,1506,469
katyperry,"@cher don't worry, honestly you can get back in the tub if you like, she's got this. ❤️ https://t.co/UqUfQ9OYm8",,20/10/2016 02:21,7.88928E+17,en,,,1961,664
katyperry,screenshots are forever ❤️ https://t.co/3NNVHJ1d6b,,20/10/2016 02:15,7.88927E+17,en,,,5642,1714
katyperry,"I'm over it, been over it  https://t.co/9uFec9dyok",,20/10/2016 02:14,7.88926E+17,en,,,4243,1094
katyperry,Cab or Malbec 🍷?! https://t.co/LEqlhvO6hl,,20/10/2016 02:12,7.88926E+17,en,,,4002,944
katyperry,CELEBRATE OUR DIVERSITY AND LIFT PEOPLE UP🙏🏼 @HillaryClinton,,20/10/2016 01:57,7.88922E+17,en,,,6448,1779
katyperry,THAT TIMELINE 🎤⤵️🔥 @HillaryClinton,,20/10/2016 01:51,7.8892E+17,en,,,5253,1422
katyperry,No! 1. It's not happening and 2. Always stay and peacefully protest.  https://t.co/3bYoUbOh1g,,20/10/2016 01:45,7.88919E+17,en,,,4086,1040
katyperry,@rejectedjokes this was worth the double tweet,,20/10/2016 01:42,7.88918E+17,en,,,1179,363
katyperry,covergirl #ad  https://t.co/seJck6KQUf,,20/10/2016 01:37,7.88917E+17,en,,,3783,917
katyperry,My favorite mic drop so far 🎤⤵️ https://t.co/NBdRJt78Jy,,20/10/2016 01:34,7.88916E+17,en,,,6158,1811
katyperry,OMG THE PUPPET MEMES #DEBATES IM SCREAMKNG,,20/10/2016 01:32,7.88916E+17,en,,,5435,1451
katyperry,Si señorita  https://t.co/JTMA1S4ZpL,,20/10/2016 01:25,7.88914E+17,es,,,5715,2179
katyperry,"She said ""he should meet in real life!"" Lol!  https://t.co/zBO9mHZUSI",,20/10/2016 01:21,7.88913E+17,en,,,3341,810
katyperry,Tweet of the night.   https://t.co/uBojPBsb5s,,20/10/2016 01:17,7.88912E+17,en,,,5586,1869
katyperry,YES I LOVE THAT WE ARE GETTING INTO REAL ISSUES EVEN UNCOMFORTABLE ONES❗️#debates,,20/10/2016 01:16,7.88912E+17,en,,,6024,1454
katyperry,@SarahKSilverman man? lol. baby!,,20/10/2016 01:11,7.8891E+17,en,,,1218,385
katyperry,@jonlovett tru. Baby's back.,,20/10/2016 01:10,7.8891E+17,en,,,1201,367
katyperry,I love when she lays out the rules like the boss she is #debates,,20/10/2016 01:08,7.8891E+17,en,,,5896,1472
katyperry,MY WHITE ANGEL @HillaryClinton,,20/10/2016 01:05,7.88909E+17,en,,,6697,1901
katyperry,@rejectedjokes why didn't we plan an after party,,20/10/2016 01:04,7.88909E+17,en,,,1138,363
katyperry,@chelseahandler I'm gonna miss these online hangs,,20/10/2016 01:03,7.88909E+17,en,,,1185,376
katyperry,YOU GOT THIS @HillaryClinton #DEBATES https://t.co/IZgi0yL9T2,,20/10/2016 01:01,7.88908E+17,en,,,8949,2195
katyperry,Just got out of therapy and had a mindful meditation. I AM READY FOR THE #DEBATES,,20/10/2016 00:46,7.88904E+17,en,,,6331,1503
katyperry,🎣,,19/10/2016 05:48,7.88618E+17,und,,,7885,3039
katyperry,"S/O to my A&amp;R gal @getglucky for this defining quote ""You can be too arty and lose your audience or you can be too charty and lose your art""",,19/10/2016 02:38,7.8857E+17,en,,,10823,2771
katyperry,@yungskeeter so niche and I like it,,19/10/2016 02:35,7.88569E+17,en,,,1453,499
katyperry,Felt like a fairy godmother last night in @marchesafashion for @childrensla ❤️ https://t.co/N4pZr76GYl,,16/10/2016 22:38,7.87785E+17,en,,,7804,2167
katyperry,This was one of my favorite parts of the night. ❤️ https://t.co/m7k6AvrFNl,,16/10/2016 07:30,7.87556E+17,en,,,7579,1872
katyperry,I hope there are side by side graves for both steel drums and chokers in 2k16,,16/10/2016 07:29,7.87556E+17,en,,,11293,2810
katyperry,There's a lot of women making HERstory this election cycle! Find them up AND down the ballot Nov… https://t.co/HVEup5Qoia,,14/10/2016 00:25,7.86724E+17,en,,,8931,2153
katyperry,Just wrapped another great @COVERGIRL shoot. Honored to have the pleasure to announce the very… https://t.co/8vq7UPwKhf,,11/10/2016 05:52,7.8572E+17,en,,,8893,2357
katyperry,"Finally, last debate is OCT 19. FIGURE OUT A WAY TO COVER MORE ISSUES. #debate",,10/10/2016 02:52,7.85312E+17,en,,,11060,2674
katyperry,Twitter world: it's spelled Hillary with 2 L's (but I kinda have no room to talk re typos🙄),,10/10/2016 02:43,7.8531E+17,en,,,6898,1540
katyperry,I'm so glad for #earlyvoting #debates,,10/10/2016 02:39,7.85309E+17,en,,,5259,1204
katyperry,@BetteMidler I'm coming over with a bottle,,10/10/2016 02:38,7.85308E+17,en,,,2580,639
katyperry,Make #karlbecker #1 TT if you have a ❤️,,10/10/2016 02:38,7.85308E+17,en,,,4839,1304
katyperry,#KarlBecker,,10/10/2016 02:36,7.85308E+17,und,,,4786,1308
katyperry,#DROPTHEMICHRC,,10/10/2016 02:30,7.85306E+17,und,,,5350,1386
katyperry,. @RonanFarrow measly numbers 💅🏼,,10/10/2016 02:28,7.85306E+17,en,,,4466,1046
katyperry,COME ON WE DONT HAVE TIME TO MISS THIS https://t.co/3ERvxQ29hd,,10/10/2016 02:17,7.85303E+17,en,,,4756,1268
katyperry,@RonanFarrow GIF u kno,,10/10/2016 02:16,7.85303E+17,en,,,1368,428
katyperry,@RonanFarrow this is what the meme was created for 🙌🏼,,10/10/2016 02:14,7.85302E+17,en,,,1521,503
katyperry,YAS https://t.co/1HamnIK1i8,,10/10/2016 01:55,7.85298E+17,und,,,4244,1020
katyperry,"*teeth, you get it.",,10/10/2016 01:50,7.85296E+17,en,,,4416,1182
katyperry,WHAT IT MEANS TO SMILE WITH YOUR MOUTH #YOUGOTTHIS https://t.co/QjyReSoivF,,10/10/2016 01:49,7.85296E+17,en,,,3740,967
katyperry,KEEP THEM NOTES 📝 @HillaryClinton,,10/10/2016 01:42,7.85294E+17,en,,,6108,1586
katyperry,Lol 👏🏼 https://t.co/E4la8PI5Kw,,10/10/2016 01:32,7.85292E+17,und,,,4695,1117
katyperry,#GETTOTHEPOLICIES  https://t.co/1cE23FHqVr,,10/10/2016 01:31,7.85292E+17,und,,,4759,1258
katyperry,I KNOW #GETTOTHEPOLICIES  https://t.co/Z9O29t0Kyh,,10/10/2016 01:27,7.85291E+17,en,,,4021,1008
katyperry,"PUSSY, say it!  https://t.co/2dHfe7QVkY",,10/10/2016 01:22,7.85289E+17,en,,,7661,2739
katyperry,BEST joke of the year https://t.co/Z77g8WC9WC,,10/10/2016 01:18,7.85288E+17,en,,,13965,8023
katyperry,@shannonwoodward beta blockers,,10/10/2016 01:14,7.85287E+17,en,,,1323,460
katyperry,SLOW AND STEADY WINS THE RACE. 🐢❤️🙌🏼 #YOUGOTTHISHRC  https://t.co/IXsTRwDw59,,10/10/2016 01:04,7.85285E+17,en,,,6150,1589
katyperry,DON'T SHAKE HIS HAND #debates,,10/10/2016 00:55,7.85283E+17,en,,,9349,2333
katyperry,"...police reform, gun control, mental health awareness, women's rights &amp; affordable education @HillaryClinton #Debates",,09/10/2016 23:49,7.85266E+17,en,,,7534,2032
katyperry,"Difficult subjects I'd like to hear thoughts on tonight are: national security, climate change, excess incarceration (aka modern slavery)...",,09/10/2016 23:49,7.85266E+17,en,,,10103,2428
katyperry,...lays out her policies about difficult subjects to an audience that is already preparing a seat at the table for her 🙏🏼,,09/10/2016 23:29,7.85261E+17,en,,,8481,2001
katyperry,My wish for tonight's #Debates is that @HillaryClinton ignores the troll's time-wasting distractions and...,,09/10/2016 23:29,7.85261E+17,en,,,7391,1965
katyperry,"I dare you to stay home from the club tonight and get woke, I am: https://t.co/urCKMJvZfK",,08/10/2016 21:01,7.84861E+17,en,,,8879,2624
katyperry,Gone fishin 🎣 https://t.co/LQS6Z9fNH0,,08/10/2016 10:16,7.84699E+17,en,,,7056,2058
katyperry,@KatysMyHabibi Nope. I would stay and peacefully protest. 🙏🏼,,08/10/2016 08:25,7.84671E+17,en,,,2193,802
katyperry,"@sella_sandra it was one of those classic ""celebs should keep their opinion to themselves lols""",,08/10/2016 08:04,7.84666E+17,en,,,1881,633
katyperry,"Wait...he is a celeb...so what ur saying is...don't use your voice...BUT run for president! Oh! Got it, thanks ❤️🙌🏼 https://t.co/IvJXAGKsr5",,08/10/2016 07:57,7.84664E+17,en,,,8308,1784
katyperry,"L👀k! I found the new trump campaign clip, watch here: https://t.co/bOeW8CRYIW #happyhalloween? #NSFW",,08/10/2016 07:46,7.84661E+17,en,,,5938,1707
katyperry,"Finally, some light at the end of the tunnel!  https://t.co/GOH9wfzw5v",,08/10/2016 07:11,7.84652E+17,en,,,5396,1365
katyperry,Gay 4 DOLLY! ❤️💛💚💙💜 https://t.co/WFuw4IyXPf,,08/10/2016 05:27,7.84626E+17,en,,,6502,1823
katyperry,@CraigyFerg @RealMattLucas never forget skittles.,,08/10/2016 04:07,7.84606E+17,en,,,1659,538
katyperry,"If you have any more excuses about him after watching this, God have mercy on your soul.  https://t.co/Xi8Xba3ijw",,08/10/2016 04:04,7.84605E+17,en,,,17523,6459
katyperry,Yes! Everyone is getting into formation❗️ https://t.co/K46vKw8AOy,,07/10/2016 01:51,7.84209E+17,en,,,10279,3536
katyperry,@BrunoMars I am ready papi,,07/10/2016 01:39,7.84207E+17,en,,,8383,5223
katyperry,A visual explanation to what ppl in Florida and surrounding areas are experiencing... 🙁 send them prayers up!   https://t.co/cWxMoVoJxK,,06/10/2016 22:56,7.84165E+17,en,,,11469,4183
katyperry,My new president and my new preacher together at last!!! ❤️🙌🏼 https://t.co/PI8D5CfLEz,,06/10/2016 22:44,7.84163E+17,en,,,7546,1967
katyperry,❗️HOLY SHIT❗️ this song by @skottpeace is vibes for days: https://t.co/YjxFCpEuAQ,,06/10/2016 08:46,7.83952E+17,en,,,7016,1943
katyperry,"You hear it as ""excellent"" I hear it as ""egg salad with lint"" 🤔",,05/10/2016 23:36,7.83813E+17,en,,,14456,4401
katyperry,🎣,,05/10/2016 10:25,7.83614E+17,und,,,9802,3698
katyperry,. @ferras &amp; I are cadence kweens 👑 cc @jessesaintjohn,,05/10/2016 06:51,7.8356E+17,en,,,7116,1545
katyperry,You know it's a good meeting when you have fomo while just going to the toilet.,,05/10/2016 00:19,7.83462E+17,en,,,12614,3333
katyperry,"WOAH. Was floored by my bestie @shannonwoodward last night in @WestworldHBO I'm foaming at the mouth for more, questioning everything today😐",,03/10/2016 20:31,7.83042E+17,en,,,7287,1946
katyperry,@jessesaintjohn @SarahHudsonuvs @ferras 🙄,,03/10/2016 20:26,7.83041E+17,und,,,1789,570
katyperry,ready for October like https://t.co/thGnDNXJSA,,01/10/2016 11:10,7.82176E+17,en,,,25617,8251
katyperry,DOPE HABIBI 💊 https://t.co/ZE0QcqJKwm,,30/09/2016 19:41,7.81942E+17,ro,,,7202,1809
katyperry,meaningful lyrical connection + bit of math + makes your head bob = 👍🏼 pop song recipe,,30/09/2016 07:37,7.8176E+17,en,,,14776,4513
katyperry,When you think summer is over but it's still about 90 degrees out here and you need to match the… https://t.co/bbSdnVBuTK,,29/09/2016 22:23,7.8162E+17,en,,,8879,2186
katyperry,"HOW MANY MORE FUNNY THINGS DO WE HAVE TO DO TO GET YA TO THE POLLS NOV 8TH?!
LOL. But seriously: https://t.co/hv3DTAms4Q #VoteHoney",,29/09/2016 19:06,7.81571E+17,en,,,8775,2631
katyperry,A MUST READ FOR OUR FUTURE: orlandobloom's photo https://t.co/Gu92AvMAep,,29/09/2016 06:40,7.81383E+17,en,,,7727,2149
katyperry,Is something quite atrocious.   https://t.co/lCaBW3MeAz,,29/09/2016 01:58,7.81312E+17,en,,,7194,1825
katyperry,From the beginning 👊🏼 https://t.co/JvNAjZZ5jr,,27/09/2016 03:09,7.80605E+17,en,,,13711,4717
katyperry,when* https://t.co/yipPmkadwu,,27/09/2016 02:43,7.80599E+17,en,,,13035,4125
katyperry,Sleeping for a week now 👋🏼 #debates,,27/09/2016 02:41,7.80598E+17,en,,,9281,2258
