author,content,country,date_time,id,language,latitude,longitude,number_of_likes,number_of_shares
katyperry,@Iegendarylovers @KatysMyHabibi @katystumblrr yeah mines in the mail,,18/09/2016 07:16,7.77406E+17,en,,,1997,566
katyperry,I no longer subscribe to organized religion but I believe in @chancetherapper 🙏🏼,,18/09/2016 05:19,7.77376E+17,en,,,16890,4201
katyperry,idc about followers but I hope this one gets me to 56 milly on ig cause my ocd is flaring https://t.co/OBKPpqDjhc,,17/09/2016 10:05,7.77086E+17,en,,,10619,2799
katyperry,@KeoNovak ilysm,,17/09/2016 06:00,7.77024E+17,fr,,,2164,630
katyperry,@greg_wells watch zeitgeist,,15/09/2016 08:09,7.76332E+17,de,,,2281,707
katyperry,@blurryhface SO MUCH,,10/09/2016 21:41,7.74725E+17,en,,,8817,3956
katyperry,@legendarymalek crap I meant *don't. I hate typos.,,10/09/2016 21:39,7.74724E+17,en,,,2894,816
katyperry,@DJ_Summers1999 yeah sorry,,10/09/2016 21:00,7.74714E+17,en,,,3460,861
katyperry,FrIdAy StUdIo ViBeZ 🎸 https://t.co/PYLgMFzUKg,,10/09/2016 03:47,7.74454E+17,en,,,23311,7827
katyperry,"I was so inspired by @OnePulseTony story &amp; strength that I had to meet him, here's a preview https://t.co/SDisjkbUmu https://t.co/lC9EpqRkep",,08/09/2016 20:52,7.73987E+17,en,,,16294,5472
katyperry,@katysmoonlight I must have been inspired from your hair...,,05/08/2016 09:23,7.61493E+17,en,,,3445,882
katyperry,"ALSO, you can watch the video in its entirety again on NBC’s Rio Olympics Preview Special TONIGHT in the 8 pm ET/PT hour 📺 #Rio2016",,05/08/2016 00:28,7.61358E+17,en,,,16970,5837
katyperry,"Through the blood, sweat (lots of it), and tears, we keep rising 💪🏼 Finally, my new video for #RISE: https://t.co/ReySW4J9dW",,05/08/2016 00:04,7.61352E+17,en,,,35906,15595
katyperry,@truebluedeluxe going to sleep now bb ❤️,,29/07/2016 10:08,7.58967E+17,en,,,3503,1004
katyperry,@sella_sandra I love y'all's deep dives,,29/07/2016 09:45,7.58962E+17,en,,,2299,695
katyperry,@TheoLagu https://t.co/3LCMO8YrbH,,23/07/2016 07:52,7.56759E+17,und,,,3321,991
katyperry,@jesuskylie don't be a desp,,23/07/2016 07:39,7.56756E+17,en,,,2317,631
katyperry,@HolyErotica coming next week BUB,,23/07/2016 07:38,7.56755E+17,en,,,2266,621
katyperry,@GraceOfKaty Gold,,23/07/2016 07:35,7.56755E+17,en,,,2307,659
katyperry,@katrieber @Chillinlaidback that nose hole tho,,23/07/2016 06:31,7.56739E+17,en,,,1882,582
katyperry,"@etnaD_olegnaD I've been following you for years. Unforgettable expressions. Q tho, whut is ""RAMEN""",,15/07/2016 19:30,7.54035E+17,en,,,4078,1357
katyperry,@perfectlyperry I need that guys @ I have been living for him since fetus,,15/07/2016 19:11,7.54031E+17,en,,,3953,1370
katyperry,#RISE and shine: https://t.co/ToeZNtE4rE,,15/07/2016 15:00,7.53968E+17,en,,,18188,8005
katyperry,No better time than now.  https://t.co/Vz4l9tKji8,,15/07/2016 05:14,7.5382E+17,en,,,10989,4157
katyperry,@thedollsftkaty Peter Pan syndrome,,15/07/2016 05:11,7.53819E+17,en,,,4068,1634
katyperry,"🌞🎶🚨SONG OF THE SUMMER ALERT🚨🎶 🌞 Check out my boy, @FERRAS new chune CLOSER available now on… https://t.co/CrTNCSZcDy",,24/06/2016 04:45,7.46203E+17,en,,,8783,2750
katyperry,Get a dad that can do it all❗️https://t.co/wgjEROle5M,,20/06/2016 18:36,7.44962E+17,en,,,10699,3223
katyperry,what a legend. #cindysherman https://t.co/6cIOVSOIxb,,09/06/2016 06:48,7.40798E+17,en,,,9859,3046
katyperry,and you thought I was gonna take a selfie with it on my lips 🇺🇸 https://t.co/JrdwGaXFxK,,08/06/2016 01:09,7.4035E+17,en,,,10824,3280
katyperry,Instead of giving energy &amp; eyeballs to  dumb conspiracy 🚮 check out how C👁👁L this is: https://t.co/ClmGlPMz3x #dontfeedthebeast,,12/05/2016 23:21,7.30901E+17,en,,,18527,7923
katyperry,"lil bit country, lil bit pop! 

#outdreamingmydreamsonebyone #ILYSMDolly https://t.co/NYfy5kEYiH",,04/04/2016 05:19,7.16858E+17,en,,,14790,4633
katyperry,"RT if anyone else used to think it was ""dog chow"" instead of ""Dark Child"" before every early 2000's R&amp;B song on the radio @getglucky",,30/03/2016 01:24,7.14987E+17,en,,,17279,5561
katyperry,"Thank U for creating the BEST way to stay connected worldwide 👊🏻 Also, can we hv an edit button now pls? #typoqueen  https://t.co/VnHvk74qi3",,22/03/2016 00:09,7.12069E+17,en,,,15469,6440
katyperry,Who needs a lighter when ya thighs so thick they rub together n' make fire 😑 #holidays,,29/12/2015 00:26,6.81632E+17,en,,,32781,16139
katyperry,"...For example, Santa Barbara Katy is actually what I wear in Santa Barbara - hippie linen flow #AppStoreChat",,18/12/2015 22:39,6.77981E+17,en,,,8249,3129
katyperry,"Ha! Pulling the tech curtain aside to tell you it's just a random name generator, but makes me LOL every time. https://t.co/I9nrrD5asL",,18/12/2015 22:37,6.77981E+17,en,,,6666,2465
katyperry,.@AppStoreGames My thumbs are ready! Are yours? 👍🏼👍🏼,,18/12/2015 22:05,6.77973E+17,en,,,6129,2518
katyperry,"Set your time machine to 2015, bb! https://t.co/TkvruB0SNa",,17/12/2015 03:18,6.77327E+17,en,,,9818,4262
katyperry,"…and being as it’s the coziest time of year, curl up with #KatyPerryPop to play your way up the charts &amp; take stages all over the world!",,15/12/2015 20:11,6.76857E+17,en,,,10840,4742
katyperry,☀️⛄️💦 https://t.co/8fCcsmiNvQ https://t.co/dvbWHCYurc,,18/11/2015 20:09,6.67072E+17,und,,,9328,4125
katyperry,"That awkward moment when you're trying to catch the bus to the Claus party, and some people think… https://t.co/8tlQEZdrtO",,17/11/2015 20:04,6.66709E+17,en,,,11355,4777
katyperry,sounds right  https://t.co/vG4Z6CgN1W,,10/11/2015 22:12,6.64204E+17,en,,,9874,4257
katyperry,"#Repost hillaryclinton 
Supporting a supporter, Noah from Iowa. #volunteer #getinvolved -Katy https://t.co/Frm0CdUvkJ",,24/10/2015 23:45,6.58067E+17,en,,,7464,3193
katyperry,"Jake-
My sweet, sensitive soul. 
What a wonderful journey and friendship we had together. What… https://t.co/emDptVTbc3",,24/10/2015 06:54,6.57812E+17,en,,,14005,7456
katyperry,ONE. LAST. TIME.👊🏼#ThePrismaticWorldTour #151,,19/10/2015 02:55,6.5594E+17,en,,,17481,9770
katyperry,"❤️lil ninã ❤️ @ Uros Floating Islands, Lake Titicaca, Peru https://t.co/5DjPutK3U1",,09/10/2015 00:34,6.52281E+17,da,,,7775,3606
katyperry,👽going home👽 ancientaliens_ #gateofthegods https://t.co/x7fnGuuCtP,,08/10/2015 03:22,6.51961E+17,en,,,8979,4207
katyperry,Smoking Cristos &amp; pondering life with Francis Mallman after consuming the best meal I've ever had...… https://t.co/8LmaXA2qK8,,03/10/2015 04:38,6.50168E+17,en,,,10552,4857
katyperry,@ravensuxx YAS ya herd,,28/09/2015 07:49,6.48404E+17,es,,,4164,1662
katyperry,"Do llamas produce milk, and if they do could it feasibly be made into cheese, and if so, does that… https://t.co/PUSNOyCD1E",,26/09/2015 02:51,6.47604E+17,en,,,9618,4613
katyperry,"Eating chicken nugs, drinking red wine &amp; watching #screamqueens because that's how I after party… https://t.co/Uq6kUNHtDP",,23/09/2015 04:58,6.46549E+17,en,,,15978,7938
katyperry,Get the paints out 🎨 #nyfw https://t.co/OoLbNuPAOM,,15/09/2015 06:25,6.43672E+17,en,,,8773,4181
katyperry,Ayyyye pink dolphin what's good?!@aeschleahd https://t.co/xUPgTrZIfx,,11/09/2015 03:34,6.42179E+17,en,,,9402,4440
katyperry,when you hand burning man the aux chord 🔥 https://t.co/G8exAE0yps,,07/09/2015 08:59,6.40812E+17,en,,,9528,4308
katyperry,🔥obvious first time burner alert🔥 https://t.co/TywV2idd9E,,06/09/2015 08:10,6.40437E+17,en,,,10992,5004
katyperry,My fav piece by Charles Ray @whitneymuseum https://t.co/7lKJfYJno8,,29/08/2015 00:30,6.37422E+17,en,,,7445,3272
katyperry,"👀PEEK-A-BOO! 👀 
👃🏼                        👃🏼
💋                        💋
The Icons issue shot… https://t.co/zgRomOpsdS",,12/08/2015 13:28,6.31457E+17,en,,,9609,4511
katyperry,Ya know yer sanging good when ya lose yer balance &amp; fall over in the vocal booth          🎄🎶🙏🏼🎶🎄,,08/08/2015 03:30,6.29857E+17,en,,,17364,8013
katyperry,VOGUE 🇯🇵JAPAN🇯🇵 #septemberissue @voguejp Tap for credits 💋 https://t.co/naDdAnyNw2,,28/07/2015 20:42,6.26131E+17,en,,,9042,4488
katyperry,#normcore,,14/07/2015 06:45,6.20846E+17,und,,,9687,4770
katyperry,🙏🏼ok fine I'll go back to church🙏🏼 @ Sanctuary Santorini https://t.co/7CdABuT266,,21/06/2015 06:26,6.12507E+17,en,,,8326,3760
katyperry,THERE'S MADNESS IN THE AIR! @katyperrypopup #MADPOTION! ✨🔮⚡️ http://t.co/FV6XOnetuI,,19/06/2015 21:45,6.12013E+17,en,,,15414,9648
katyperry,"📢👭MY BESTIE WROTE A BOOK ABOUT THE SUBJECT SHE KNOWS BEST👭📢 A Tale of Two Besties, out today: http://t.co/ebzo56TLt4 http://t.co/K0LuRxfe6T",,12/05/2015 14:47,5.98137E+17,en,,,12427,5742
katyperry,🍔ONLY IN TOKYO🍔 @ Taco Bell https://t.co/B5XpgkjhHY,,26/04/2015 12:50,5.9231E+17,en,,,12688,5719
katyperry,Krafts on Krafts on Krafts https://t.co/7SpX2ezt41,,12/04/2015 18:45,5.87326E+17,de,,,10146,5218
katyperry,Show #129 tonight in Stockholm...Last show of Europe leg...Can't believe how far we've come...due for a nap but before I do Imma drop some 🔥,,22/03/2015 19:21,5.79724E+17,en,,,13624,6811
katyperry,"""Are you generally a happy man? All the time. What makes you happy? The whole world"" 

Same. @… https://t.co/z64Vzx3LNr",,19/03/2015 19:51,5.78645E+17,en,,,9108,4696
katyperry,SANTIAGO! R U ready 4 #ThePrismaticWorldTour? Pre-sale starts Mar 20 at 10a. I will see you at Pista Atletica Oct 6! http://t.co/bZYi1jwaBW,,19/03/2015 12:46,5.78538E+17,en,,,10636,6894
katyperry,Getting my foot cupped cause: 👠fashion week👠🙍 http://t.co/qO8QPKD2dU,,09/03/2015 16:17,5.74967E+17,en,,,15177,6369
katyperry,Me every day 🙍 http://t.co/dG7CL3etsD,,05/03/2015 13:54,5.73482E+17,en,,,21044,10139
katyperry,HBD to my flawless friend @rihanna may I bestow this gift of beautiful fan art of us embracing in a… http://t.co/qT1YdsKj4Q,,21/02/2015 00:53,5.68937E+17,en,,,12047,7992
katyperry,"Fashion! = adorable Giambattista Valli set and Chanel earrings 😍 Third time, and it's still a charm, @ELLEmagazine! http://t.co/5kebJA6VQh",,03/02/2015 17:11,5.6266E+17,en,,,23951,10404
katyperry,#FBF to that one time I was hanging out in the Seahawks' locker room... http://t.co/zHnOVeTavk,,31/01/2015 05:58,5.61403E+17,en,,,10962,4884
katyperry,BILLBOARD. On stands tomorrow! ❤️🇺🇸🏈❤️🇺🇸🏈❤️🇺🇸🏈 http://t.co/b8FOxwwvvH,,31/01/2015 05:42,5.61399E+17,en,,,11830,5450
katyperry,What I don't have in thigh gap-ness I make up in eyebrow arch 💁,,30/01/2015 20:58,5.61267E+17,en,,,34199,17458
katyperry,My dream for after SB is to have a procession of chilled Girl Scout thin mint cookies brought to me by Girl Scouts w/sparklers a la da club.,,25/01/2015 01:58,5.59168E+17,en,,,14728,6733
katyperry,"Having a great rehearsal, hope everyone has a great Friday!!! #🏈 http://t.co/q1nfp53xLm",,24/01/2015 03:51,5.58834E+17,en,,,24070,9911
katyperry,V important puppy bowl meeting 🐶🏈 http://t.co/6S9fdfyMG0,,23/01/2015 05:47,5.58501E+17,en,,,10440,4924
katyperry,Wore my slides to a FASHUN party tonight because @ITSJEREMYSCOTT 💁 http://t.co/xAbP8q5KZn,,23/01/2015 04:35,5.58483E+17,en,,,20418,7584
katyperry,Science says 🙍 http://t.co/QX8VMelwMi,,12/01/2015 21:15,5.54749E+17,en,,,14977,8094
katyperry,If Sophia Grace plays her new trap hit at Coachella... I'll go. cc @yungskeeter @sofifii,,07/01/2015 21:13,5.52936E+17,en,,,12272,5502
katyperry,Ok! http://t.co/gpqdCaGtb5,,01/01/2015 04:41,5.50512E+17,und,,,20069,10204
katyperry,"I got so many mophies and lash glue for everyone. Come at me 2015, I'm ready.",,01/01/2015 01:33,5.50465E+17,en,,,12485,5999
katyperry,Reflective.,,01/01/2015 00:28,5.50448E+17,en,,,12824,7772
katyperry,Nothing says I love you like a bowl of spaghetti bolognese 🍝,,23/12/2014 09:13,5.47319E+17,en,,,16496,9389
katyperry,hi http://t.co/dj6gCb0otn,,17/12/2014 07:53,5.45125E+17,und,,,10276,6454
katyperry,"One of the most beautiful, vulnerable, REAL things I have ever seen, spoken like a proverb @Beyonce http://t.co/4aYt0CZ7rQ",,12/12/2014 15:50,5.43433E+17,en,,,11227,7472
katyperry,"SYDNEY! I'll b back, but my pop-up shop won't 😩 LAST DAY to shop exclusive Oz merch TODAY! 624 George St, 10a-6p http://t.co/8DWf8Dm5Yu",,27/11/2014 23:01,5.38105E+17,en,,,15941,8051
katyperry,Gonna roll up to the carpet in dis whip http://t.co/vaEFyZs3Kf,,26/11/2014 03:57,5.37455E+17,en,,,24862,13659
katyperry,SQUAD DAY🚢🌉 http://t.co/GRDsfIaFo6,,23/11/2014 11:12,5.36477E+17,en,,,17553,7640
katyperry,AUSSIES My 1st pop-up shop is NOW open in Melb! Exclusive merch &amp; props from Hello Katy &amp; California Dreams Tours @ 361 Little Lonsdale St!,,12/11/2014 02:21,5.32358E+17,en,,,6850,3428
katyperry,I love this! This is the approach! http://t.co/PcXVPXJMYT,,06/11/2014 23:39,5.30505E+17,en,,,6013,4166
katyperry,#TBT to when I was a sad cheeto that no one wanted to cuddle at the end of the night🙍🔥 http://t.co/nz0SPGH6UD,,06/11/2014 15:23,5.3038E+17,en,,,8578,4881
katyperry,It's only natural that I'm about to watch the film FRIDA after visiting Frida Kahlo's house today &amp; becoming completely enchanted by her...,,17/10/2014 05:19,5.2298E+17,en,,,9703,4742
katyperry,NOLA it's a full moon tonight AND I'm full of jambalaya... It's gonna be magical!,,09/10/2014 00:37,5.2001E+17,en,,,9824,4510
katyperry,"SOUTH AMERICA! I have SO much planned for you, but for now, I would like to announce…",,26/09/2014 22:34,5.15631E+17,en,,,11521,9741
katyperry,WHOAH...Lucky number 7 nominations! 😳 I encourage everyone to vote until they get calluses comparable… http://t.co/AbQQp0bj0X,,17/09/2014 02:23,5.12064E+17,en,,,7462,4637
katyperry,"Be a fountain, not a drain.",,12/09/2014 20:43,5.10529E+17,en,,,18951,16084
katyperry,"OMG I LEWK LIKE A PRECIOUS MOMENT 😩 “@KatysFANCY: @katyperry Please notice me momma, I love u 😘 #THISISHOWWEDO 🙌 http://t.co/KcP9Zw2vLH”",,28/08/2014 19:52,5.05081E+17,en,,,11667,4934
katyperry,"Remember kids, there's a reason the word pain is in champagne 😳",,25/08/2014 19:52,5.03993E+17,en,,,15452,8567
katyperry,Luh ya KATYCATS. We don't even need to prove. Realist.💅,,25/08/2014 10:03,5.03845E+17,en,,,17883,12415
katyperry,It's called FASHUN “@PerezHilton: @KatyPerry Is A Tacky Denim Dream With RiFF RAFF At #MTV #VMAs Video Music Awards! http://t.co/QgSWE8RmMW”,,25/08/2014 01:29,5.03716E+17,en,,,10649,5643
katyperry,Hi from the 🐟 on #theprismaticworldtour http://t.co/dzdZBD8cky,,19/08/2014 01:30,5.01542E+17,en,,,6462,3311
katyperry,YAS MY TRIBE! “@onlyLeah: Hey @katyperry lookin' kinda fly n bossy... We 👀 you! #PWTHoldinItDown #ThisIsHowWeDo 😎 http://t.co/YjAARjQBpo”,,17/08/2014 22:20,5.01132E+17,en,,,5939,2567
katyperry,I like to think that varicose veins are just  tiny lighting bolts of power thundering under your skin⚡️,,16/08/2014 23:04,5.0078E+17,en,,,11271,5321
katyperry,I love how diverse my audience is every night! 8 years old to 80 years old! 🙌 #blessed #ThePrismaticWorldTour,,15/08/2014 03:43,5.00126E+17,en,,,13325,5633
katyperry,"Real deal, no photoshop! 🙌 “@SammBurtonn: 💅 straight stuntin' #THISISHOWWEDO http://t.co/SfqC0PNcla”",,06/08/2014 05:17,4.96888E+17,en,,,6082,2091
katyperry,@Iickmekaty is one of the photos on a crocodile?! WUT?!,,06/08/2014 04:54,4.96882E+17,en,,,1671,930
katyperry,LA*NYC*CHICAGO*MIAMI*SAN FRAN KATYCATS: Find the snipe posters from #THISISHOWWEDO snap a selfie &amp;… http://t.co/NNQGgEVqde,,04/08/2014 21:38,4.9641E+17,en,,,4316,2284
katyperry,SORRY MOM 😳 @GALAXYG0MEZ,,03/08/2014 00:06,4.95722E+17,en,,,5846,2546
katyperry,@karlihenriquez 💅,,25/07/2014 06:36,4.92559E+17,und,,,2199,1316
katyperry,🚲 Squad 2 BARCLAYS! Gonna shut it down tahnight!!!#ThisIsHowWeDo http://t.co/p2TKkE2oXd,,24/07/2014 20:40,4.92409E+17,en,,,5943,3357
katyperry,READY FOR WUT WEZ BEEN GRILLIN?!,,24/07/2014 13:57,4.92308E+17,en,,,7934,4189
katyperry,Killer pizza bruh🍕🔪🍕🔪🍕🔪 http://t.co/mUhUUn8Sm8,,22/07/2014 22:49,4.91717E+17,sv,,,8185,4547
katyperry,Twins 😳 http://t.co/ASUkxGc2HF,,21/07/2014 00:03,4.9101E+17,en,,,6497,3614
katyperry,My favorite part of tonight was when I looked in the crowd at someone holding up a sign saying… http://t.co/OJ2PhUhFY2,,19/07/2014 05:09,4.90363E+17,en,,,7617,3718
katyperry,Going nutz in Toronto with @caseyhoops 🎉 http://t.co/eK3tFmP0gg,,18/07/2014 21:50,4.90252E+17,en,,,5998,2991
katyperry,So proud of my international smile @miamoretti launching her line with MAC! http://t.co/NLmCK8Q43u 💄💋💄💋,,16/07/2014 20:22,4.89505E+17,en,,,6633,3697
katyperry,"Montreal, you will be hard to beat. 🙌",,16/07/2014 05:28,4.8928E+17,en,,,8919,4254
katyperry,Free slurpee day at 711 cause it's 7.11. Get me a suicide plrs 🍧🍧🍧🍧🍧,,11/07/2014 21:35,4.87712E+17,en,,,9756,4646
katyperry,Can't wait to show off my farmers tan at Madison Square garden tomorrow 😳,,08/07/2014 19:40,4.86596E+17,en,,,10224,4488
katyperry,#RoyalRevolution http://t.co/vS5MhzV20w,,08/07/2014 00:04,4.863E+17,und,,,5541,3317
katyperry,@karlihenriquez that too,,07/07/2014 07:37,4.86051E+17,en,,,2031,1067
katyperry,Omg I have the wifi password to the Cinderella castle @WaltDisneyWorld. Dreams do come trueeee 😩🏰✨,,05/07/2014 04:25,4.85278E+17,en,,,18765,7635
katyperry,#TBT me at 14 or 15 wearing a bedazzled shirt that said POPSTAR. (with chocolate in my teeth yerp) http://t.co/5kWdee77Rl,,03/07/2014 18:09,4.84761E+17,en,,,5874,3130
katyperry,My favorite part of the night was when I was singing By the Grace of God &amp; a little white feather (presumably from a costume) floated by...,,03/07/2014 06:54,4.84591E+17,en,,,12846,6631
katyperry,"Remember kids, no real life decisions should be made until mercury is out of retrograde July 1st!",,25/06/2014 20:45,4.81901E+17,en,,,10030,6686
katyperry,"I told hillaryclinton that I would write her a ""theme"" song if she needs it... 🇺🇸👩🇺🇸👩🇺🇸 http://t.co/T6ilSEDP2X",,20/06/2014 21:50,4.80105E+17,en,,,9119,5313
katyperry,@ferras Bring Adele! Cat friendly tour bb.,,20/06/2014 08:28,4.79904E+17,en,,,2610,1932
katyperry,Just saw a amazing face off between a hawk and a squirrel. Today is already the best. (both survived),,15/06/2014 21:05,4.78282E+17,en,,,8708,4073
katyperry,"Happy father's day to my amazingly weird father, thanks for passing on those genes! 😬",,15/06/2014 19:23,4.78257E+17,en,,,12796,6773
katyperry,GET READY TO GRAB UR POPPYCORN BB'S! 👭 http://t.co/5ePhckiurb,,13/06/2014 00:24,4.77245E+17,en,,,6504,3682
katyperry,✌️ http://t.co/JgI5mweBxM,,11/06/2014 22:34,4.76855E+17,und,,,5431,2889
katyperry,🌴🌵DON'T MISS OUR CRAZAY COLLAB ON CROSSROADS ON CMT 6/13🌵🌴 (also I will chill out on covers now bb's)… http://t.co/6phQVTbtVo,,01/06/2014 23:10,4.7324E+17,en,,,6520,3549
katyperry,"Woke up from my nap via bagpipe player out my window. I must be in Glasgow... 
#radio1bigweekend",,25/05/2014 13:25,4.70556E+17,en,,,10752,5038
katyperry,Down to get high for a 2nd time with u tonight #MANCHESTER ! 😜 http://t.co/wGgmJ5vfyr,,24/05/2014 19:20,4.70283E+17,en,,,6491,3579
katyperry,Brb just going on a hike in my ashish_uk shoes 4 @topshop before the #MANCHESTER show tonight 💚 http://t.co/E8NfOYoB3U,,20/05/2014 14:20,4.68758E+17,en,,,5259,2851
katyperry,My pony tail so tight I can't put my chin down 😳💁,,17/05/2014 17:51,4.67724E+17,en,,,12772,5698
katyperry,@xokatic 😜,,17/05/2014 01:08,4.67472E+17,und,,,1851,987
katyperry,Goodnight: http://t.co/SGwwCiCmZh ⚡️⚡️,,16/05/2014 02:14,4.67126E+17,en,,,5757,3392
katyperry,Neti potting b4 shows is like purposely inducing the traumatic childhood memory of coming up for air after a dive only 2b under a pool toy.,,13/05/2014 18:17,4.66281E+17,en,,,6653,3519
katyperry,"Also, I 🙏 for my children to be like dis: https://t.co/t3hv7VQiPG",,12/05/2014 01:21,4.65663E+17,en,,,26150,17166
katyperry,LONDON YOU HAVE SANDWICHES WITH NO CRUSTS EVERYWHERE MY INNER CHILD SQUEALS!,,09/05/2014 20:49,4.6487E+17,en,,,13959,6296
katyperry,3 more days till we bring some GLAMOUR by @toddthomasnyc to #ThePrismaticWorldTour 💥🌟 http://t.co/CR2isrYFCH,,05/05/2014 00:49,4.63118E+17,en,,,5711,3472
katyperry,Finding glitter everywhere... that means we're getting close to kick off...✨✨✨✨✨,,03/05/2014 15:38,4.62617E+17,en,,,11736,6433
katyperry,"SOMEBODY HELP THEM: Teens Are So Lonely, They're Taking Cabbages On Leashes For Walks
http://t.co/HiIej4JiUp",,02/05/2014 19:15,4.62309E+17,en,,,5091,3139
katyperry,"Dear person in the gym showing off, trying to out run the treadmill. You broke the machine. This is why we can't have nice things.",,29/04/2014 14:56,4.61157E+17,en,,,16793,8805
katyperry,So. What did you think? Send me a screen shot of ur fav character or moment &amp; I'll repost bbs &amp; #MakeItLikeYourBirthday errrday,,24/04/2014 23:02,4.59467E+17,en,,,6834,3836
katyperry,🎈FOR HIRE🎈 http://t.co/GjkRPc8t7n,,23/04/2014 23:01,4.59105E+17,en,,,10677,6322
katyperry,@B96Radio you mean BIG balloons bb! 🎈🎈,,22/04/2014 03:36,4.58449E+17,en,,,1914,1219
katyperry,I love seeing all these drunk babies waddle around in pastels #Easter,,20/04/2014 20:45,4.57983E+17,en,,,9719,4898
katyperry,"I hope the internet is ready for the onslaught of ""stoned"" easter bunny jokes tomorrow. 🐣🐰🐣🐰",,20/04/2014 07:23,4.57782E+17,en,,,13114,7288
